symbol,entry_time,signal,score,outcome,r_multiple
EURCAD,2025-10-24 11:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-10-24 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-10-24 14:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-10-24 15:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-10-24 17:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-10-27 03:45:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-10-27 05:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-10-27 13:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-10-27 13:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-10-27 14:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-10-28 00:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-10-28 03:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-10-28 03:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-10-28 04:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-10-28 04:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-10-28 05:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-10-28 07:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-10-28 07:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-10-28 11:45:00+00:00,BUY,4,LOSS,-1.0
EURCAD,2025-10-28 12:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-10-29 02:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-10-29 17:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-10-31 14:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-05 00:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-05 08:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-05 08:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-05 09:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-05 09:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-05 10:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-05 11:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-05 11:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-05 12:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-06 12:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-06 12:45:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-06 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-06 14:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-06 15:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-11-06 16:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-07 00:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-11-07 13:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-07 19:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2025-11-10 04:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-11 12:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-11 14:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-11 15:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-11 20:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-11-12 00:00:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2025-11-12 08:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-13 07:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-13 08:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-13 13:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-13 13:45:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-13 15:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-13 15:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-13 17:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-13 20:00:00+00:00,BUY,4,LOSS,-1.0
EURCAD,2025-11-18 18:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-21 07:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-21 09:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-24 09:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-24 11:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-24 11:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-24 12:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-24 13:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-11-24 14:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-11-25 12:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-11-25 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-11-25 13:45:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-11-25 20:15:00+00:00,BUY,4,LOSS,-1.0
EURCAD,2025-11-26 18:00:00+00:00,BUY,3,WIN,1.0
EURCAD,2025-11-26 19:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2025-11-27 00:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-11-27 08:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-11-28 11:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-03 12:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-03 13:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-03 13:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-03 14:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-03 14:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-04 07:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-12-04 08:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-04 08:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-04 10:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-12-04 10:45:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-12-04 11:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-04 12:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-04 14:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-08 00:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-11 02:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-11 03:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-11 06:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-11 08:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-11 13:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-11 15:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-11 15:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-11 16:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2025-12-12 08:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-12 15:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-12-12 20:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-15 14:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2025-12-15 15:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-15 16:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-12-17 06:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-17 14:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-12-17 14:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-17 15:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-17 16:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-17 20:15:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2025-12-19 00:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2025-12-19 05:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-19 06:15:00+00:00,BUY,3,WIN,1.0
EURCAD,2025-12-22 13:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-22 17:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-24 11:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-24 14:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2025-12-29 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-29 02:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-29 07:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2025-12-29 14:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-29 14:45:00+00:00,BUY,2,WIN,1.0
EURCAD,2025-12-29 19:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2025-12-30 00:45:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2025-12-31 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2025-12-31 20:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-02 06:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-02 15:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-01-02 16:15:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-01-05 01:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-05 18:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-05 19:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-05 20:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-06 02:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-06 05:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-06 07:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-06 08:30:00+00:00,BUY,4,LOSS,-1.0
EURCAD,2026-01-06 09:30:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-01-06 12:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-06 13:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-07 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-07 00:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-07 04:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-07 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-07 16:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-07 17:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-07 19:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-07 19:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-07 20:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-08 01:00:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-01-08 20:15:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-01-09 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-09 09:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-09 17:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-09 18:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-09 20:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-12 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-12 04:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-12 05:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-12 06:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-01-12 07:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-01-13 05:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-13 07:30:00+00:00,SELL,5,LOSS,-1.0
EURCAD,2026-01-13 08:00:00+00:00,SELL,5,LOSS,-1.0
EURCAD,2026-01-13 10:30:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-01-13 15:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-15 13:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-16 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-16 10:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-01-16 12:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-16 13:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-16 13:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-16 14:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-19 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-19 14:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-20 05:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-01-20 06:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-20 08:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-20 09:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-20 11:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-20 11:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-20 13:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-21 14:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-26 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-01-26 16:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-01-26 19:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-26 20:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-27 00:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-01-27 20:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-28 04:45:00+00:00,BUY,3,WIN,1.0
EURCAD,2026-01-28 06:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-01-28 13:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-01-30 14:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-02 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-02 00:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-02 02:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-02 02:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-02 03:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-02-02 16:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-03 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-03 09:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-04 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-04 02:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-04 03:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-04 05:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-04 10:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-04 11:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-04 13:30:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-02-04 14:15:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-02-05 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-06 04:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-06 05:00:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-02-06 12:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-09 05:45:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-02-09 07:15:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-02-09 09:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-09 11:00:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-02-09 20:30:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-02-10 00:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-02-10 08:15:00+00:00,SELL,5,LOSS,-1.0
EURCAD,2026-02-10 09:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-10 10:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-10 13:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-10 14:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-12 15:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-13 00:15:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-02-13 08:45:00+00:00,BUY,3,WIN,1.0
EURCAD,2026-02-13 10:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-13 11:45:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-02-13 14:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-16 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-17 14:00:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-02-18 11:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-19 10:30:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-02-23 00:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-23 01:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-23 04:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-23 05:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-23 07:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-23 08:45:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-02-23 09:15:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-02-23 10:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-02-26 13:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-02-26 14:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-02-26 16:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-02 00:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-02 05:45:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-03-03 07:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-03-03 16:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-06 17:45:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-03-06 19:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-09 00:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-09 20:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-10 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-10 00:30:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-03-11 16:00:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-03-11 16:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-13 08:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-13 12:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-13 17:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-16 17:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-16 18:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-16 19:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-17 00:00:00+00:00,BUY,4,WIN,1.0
EURCAD,2026-03-17 08:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-17 10:30:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-03-19 16:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-19 18:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-20 00:15:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-03-25 00:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-25 02:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-03-25 07:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-03-25 08:30:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-03-25 16:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-25 20:15:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-03-26 03:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-03-26 04:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-03-27 10:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-27 14:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-03-27 15:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-03-30 15:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-31 12:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-31 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-31 14:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-03-31 15:15:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-03-31 15:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-03-31 16:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-01 00:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-04-01 08:00:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-04-01 08:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-01 12:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-01 12:45:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-04-01 14:30:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-01 16:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-01 19:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-02 02:30:00+00:00,BUY,3,WIN,1.0
EURCAD,2026-04-02 03:45:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-02 05:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-06 08:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-06 11:30:00+00:00,BUY,3,LOSS,-1.0
EURCAD,2026-04-07 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-07 08:45:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-07 09:45:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-04-08 00:00:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-08 06:45:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-08 09:30:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-08 10:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-08 11:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-08 11:30:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-08 14:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-08 17:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-08 18:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-08 19:00:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-10 20:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-13 01:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-14 07:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-14 08:00:00+00:00,BUY,2,WIN,1.0
EURCAD,2026-04-14 10:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-14 13:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-14 18:15:00+00:00,SELL,3,LOSS,-1.0
EURCAD,2026-04-14 19:00:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-14 19:30:00+00:00,BUY,2,LOSS,-1.0
EURCAD,2026-04-15 15:45:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-16 08:15:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-17 00:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-17 05:15:00+00:00,SELL,2,LOSS,-1.0
EURCAD,2026-04-17 12:30:00+00:00,SELL,4,LOSS,-1.0
EURCAD,2026-04-17 13:30:00+00:00,SELL,4,WIN,1.0
EURCAD,2026-04-17 14:15:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-17 19:00:00+00:00,SELL,2,WIN,1.0
EURCAD,2026-04-21 14:45:00+00:00,SELL,3,WIN,1.0
EURCAD,2026-04-22 18:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-04-27 01:00:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-04-27 14:15:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-04-29 14:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-04-29 16:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-04-29 18:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-04-30 00:00:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-04-30 03:00:00+00:00,BUY,4,WIN,1.0
EURAUD,2026-04-30 05:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-04-30 06:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-04-30 08:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-04-30 11:30:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-04-30 13:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-04 00:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-04 15:45:00+00:00,SELL,4,LOSS,-1.0
EURAUD,2026-05-04 16:15:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-04 17:30:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-05 05:45:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-05 06:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-05-05 08:15:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-05-05 12:00:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-06 01:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-05-08 01:00:00+00:00,BUY,2,LOSS,-1.0
EURAUD,2026-05-12 19:15:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-05-13 08:30:00+00:00,SELL,3,WIN,1.0
EURAUD,2026-05-13 16:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-15 05:15:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-05-15 06:30:00+00:00,SELL,3,LOSS,-1.0
EURAUD,2026-05-15 09:15:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-05-15 10:15:00+00:00,BUY,3,WIN,1.0
EURAUD,2026-05-19 14:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-05-19 15:45:00+00:00,SELL,2,WIN,1.0
EURAUD,2026-05-20 08:45:00+00:00,BUY,3,LOSS,-1.0
EURAUD,2026-05-20 11:30:00+00:00,BUY,3,WIN,1.0
EURAUD,2026-05-20 12:00:00+00:00,BUY,2,WIN,1.0
EURAUD,2026-05-20 13:00:00+00:00,SELL,2,LOSS,-1.0
EURAUD,2026-05-21 02:45:00+00:00,SELL,4,WIN,1.0
EURAUD,2026-05-21 04:30:00+00:00,SELL,2,WIN,1.0
