trade_id,symbol,direction,entry_time,entry_price,stop_loss,take_profit,lot_size,confidence,strategy,exit_time,exit_price,exit_reason,pnl_pips,pnl_usd,commission_usd,slippage_pips,hold_bars
26,EURUSD,SELL,2026-05-19 11:00:00+00:00,1.16213,1.1631842857142858,1.1605485714285715,1.0,100,v8_final,2026-05-19 13:00:00+00:00,1.1605485714285715,TP,12.314285714286225,116.14285714286225,7.0,2.0,1
27,EURUSD,SELL,2026-07-13 19:00:00+00:00,1.13815,1.1403821428571428,1.1348017857142856,0.48,100,v8_final,2026-07-14 11:00:00+00:00,1.1403821428571428,SL,-25.821428571427937,-127.3028571428541,3.36,2.0,15
1,GBPUSD,SELL,2022-03-02 16:00:00+00:00,1.33358,1.3351359999999999,1.33022,0.77,100,v8_final,2022-03-02 18:00:00+00:00,1.3351359999999999,SL,-19.059999999998908,-152.15199999999157,5.390000000000001,2.0,1
2,GBPUSD,SELL,2022-09-14 13:00:00+00:00,1.15572,1.156927142857143,1.1520985714285716,0.98,100,v8_final,2022-09-14 16:00:00+00:00,1.156927142857143,SL,-15.571428571429621,-159.46000000001027,6.859999999999999,2.0,2
3,GBPUSD,SELL,2022-12-20 07:00:00+00:00,1.2113800000000001,1.2140400000000002,1.2073900000000002,0.44,100,v8_final,2022-12-20 08:00:00+00:00,1.2140400000000002,SL,-30.100000000001067,-135.52000000000473,3.08,2.0,0
4,GBPUSD,SELL,2023-02-23 11:00:00+00:00,1.2028400000000001,1.2040814285714287,1.2009778571428573,0.92,100,v8_final,2023-02-23 13:00:00+00:00,1.2040814285714287,SL,-15.914285714286155,-152.85142857143262,6.44,2.0,1
5,GBPUSD,BUY,2023-04-28 16:00:00+00:00,1.2512699999999999,1.2489735714285715,1.2547146428571427,0.49,100,v8_final,2023-04-28 17:00:00+00:00,1.2547146428571427,TP,30.94642857142854,148.20749999999984,3.4299999999999997,2.0,0
6,GBPUSD,BUY,2023-06-22 16:00:00+00:00,1.27616,1.2733800357142857,1.279859642857143,0.41,100,v8_final,2023-06-22 18:00:00+00:00,1.2733800357142857,SL,-31.299642857142537,-131.1985357142844,2.8699999999999997,2.0,1
7,GBPUSD,BUY,2023-07-18 16:00:00+00:00,1.30765,1.3065460714285715,1.3109617857142857,1.0,100,v8_final,2023-07-18 18:00:00+00:00,1.3065460714285715,SL,-14.539285714284919,-152.39285714284918,7.0,2.0,1
8,GBPUSD,SELL,2023-07-28 14:00:00+00:00,1.2868,1.2890035714285715,1.2834946428571428,0.5,100,v8_final,2023-07-31 00:00:00+00:00,1.2834946428571428,TP,29.553571428571793,144.26785714285896,3.5,2.0,9
9,GBPUSD,BUY,2023-11-09 15:00:00+00:00,1.22737,1.2250941785714287,1.2297282142857144,0.5,100,v8_final,2023-11-09 20:00:00+00:00,1.2250941785714287,SL,-26.258214285714118,-134.7910714285706,3.5,2.0,4
10,GBPUSD,BUY,2024-08-21 10:00:00+00:00,1.3017,1.3012867857142858,1.302939642857143,1.0,100,v8_final,2024-08-21 11:00:00+00:00,1.3012867857142858,SL,-7.6321428571428065,-83.32142857142807,7.0,2.0,0
11,GBPUSD,SELL,2024-09-12 13:00:00+00:00,1.30489,1.3058861785714286,1.3035282142857143,1.0,100,v8_final,2024-09-12 15:00:00+00:00,1.3058861785714286,SL,-13.461785714285298,-141.61785714285298,7.0,2.0,1
12,GBPUSD,SELL,2024-10-03 07:00:00+00:00,1.32418,1.3254564285714285,1.322265357142857,0.85,100,v8_final,2024-10-03 08:00:00+00:00,1.322265357142857,TP,15.646428571428231,127.04464285713998,5.95,2.0,0
13,GBPUSD,SELL,2024-10-11 18:00:00+00:00,1.30671,1.3083387142857144,1.304622857142857,0.68,100,v8_final,2024-10-14 03:00:00+00:00,1.304622857142857,TP,17.37142857142954,113.36571428572087,4.760000000000001,2.0,8
14,GBPUSD,SELL,2024-11-14 18:00:00+00:00,1.27031,1.271463,1.26698,0.97,100,v8_final,2024-11-14 22:00:00+00:00,1.26698,TP,29.80000000000055,282.2700000000053,6.79,2.0,3
15,GBPUSD,BUY,2024-11-29 16:00:00+00:00,1.26906,1.26746425,1.2716175,0.72,100,v8_final,2024-11-29 19:00:00+00:00,1.2716175,TP,22.074999999999903,153.8999999999993,5.04,2.0,2
16,GBPUSD,BUY,2025-05-27 08:00:00+00:00,1.35559,1.3549696071428572,1.3571939285714285,1.0,100,v8_final,2025-05-27 09:00:00+00:00,1.3549696071428572,SL,-9.703928571428818,-104.03928571428818,7.0,2.0,0
