timestamp,date,hour,weekday,symbol,timeframe,raw_signal,decision,allowed,passed_checks,total_checks,failed_checks,n_failed_checks,confidence_pre_penalty,confidence_post_penalty,effective_min_confidence,entry_quality_penalty,entry_quality_failed_checks,entry_price,sl,tp,lot,risk_approved,risk_reject_reason,spread,session_regime,signal_source_module_votes,outcome
2026-08-10T11:49:07.879635+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,40.2,14.200000000000003,55.0,26,sl_swing_anchor;tp_structure_validation;indecision_candles;rejection_psychology,UNKNOWN,1.16378,1.15697,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:49:18.761642+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,47.0,26.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16275,1.1557,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:49:29.361787+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,52.4,31.4,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16337,1.15644,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:49:40.032889+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,60.1,39.1,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16365,1.15699,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:49:57.931086+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,51.3,30.299999999999997,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16307,1.15659,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:08.866770+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,60.5,39.5,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16253,1.15626,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:19.199751+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,47.0,26.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16254,1.1566,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:30.164043+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,49.9,28.9,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16233,1.15654,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:30.444750+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:30.714088+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:30.987834+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:31.237888+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:42.296102+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,64.2,38.2,55.0,26,sl_swing_anchor;tp_structure_validation;fresh_high_rejection;rejection_psychology,UNKNOWN,1.16255,1.15739,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:50:53.316964+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,63.1,40.1,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16073,1.1553,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:03.920441+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,60.9,60.9,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:14.664911+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,63.1,40.1,55.0,23,sl_swing_anchor;tp_structure_validation;round_number_tp;rejection_psychology,UNKNOWN,1.16036,1.15514,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:25.653641+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,65.7,44.7,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16055,1.15533,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:35.664154+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,63.1,55.1,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16114,1.15598,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:46.442463+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,48.1,40.1,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16158,1.15651,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:51:57.097234+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,60.8,52.8,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16124,1.15629,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:52:08.136779+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,62.3,41.3,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16113,1.15636,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:52:18.820297+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,11,9,Trend alignment (regime);Risk approved,2,37.1,37.1,55.0,,,UNKNOWN,1.15878,1.16361,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:52:29.967946+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,13,9,,0,41.6,33.6,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16199,1.15722,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:52:41.959475+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,47.4,39.4,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16162,1.15649,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:52:53.612525+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,53.4,53.4,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:04.488201+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,44.7,44.7,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:15.243428+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,62.3,38.3,55.0,24,sl_swing_anchor;tp_structure_validation;tp_above_unconfirmed_spike;rejection_psychology,UNKNOWN,1.16932,1.17778,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:25.776055+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,60.7,39.7,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.17081,1.1793,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:36.565702+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,53.6,32.6,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16924,1.17773,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:46.508796+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,60.4,39.4,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16923,1.17736,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:53:56.065147+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,61.9,22.9,55.0,39,sl_swing_anchor;tp_structure_validation;indecision_candles;rejection_wick_at_entry;exhaustion_filter;rejection_psychology,UNKNOWN,1.16947,1.1773,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:05.716181+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,61.1,27.1,55.0,34,sl_swing_anchor;tp_structure_validation;indecision_candles;exhaustion_filter;rejection_psychology,UNKNOWN,1.16983,1.17739,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:05.997078+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:06.273954+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:06.505685+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:06.759471+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:16.311677+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,60.4,47.4,55.0,13,sl_swing_anchor;indecision_candles;rejection_psychology,UNKNOWN,1.16747,1.17404,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:25.804763+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,61.4,33.4,55.0,28,sl_swing_anchor;tp_structure_validation;indecision_candles;round_number_tp;rejection_psychology,UNKNOWN,1.16846,1.17494,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:35.498345+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,34.4,34.4,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:44.979444+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,46.2,38.2,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16802,1.17396,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:54:55.987181+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,47.8,39.8,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16937,1.17552,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:05.812454+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,47.1,39.1,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16755,1.17403,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:15.529475+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,54.3,46.3,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16821,1.17466,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:25.379700+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,50.0,29.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16711,1.17356,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:35.155960+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,15,12,S/R zone alignment,1,50.0,29.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16658,1.17297,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:45.414207+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,61.4,53.4,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.1681,1.17449,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:55:55.607472+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,53.9,50.9,55.0,3,sl_swing_anchor,UNKNOWN,1.16783,1.1741,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:05.100163+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,BUY,BLOCKED_BUY,False,16,12,,0,60.1,55.1,55.0,5,rejection_psychology,UNKNOWN,1.16815,1.17445,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:15.034453+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,23.8,23.8,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:24.876321+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,20.6,20.6,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:35.469422+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,32.9,32.9,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:46.012801+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,52.7,42.7,55.0,10,sl_swing_anchor;round_number_tp;rejection_psychology,UNKNOWN,1.1669,1.16006,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:56:56.441799+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,51.0,30.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16442,1.15713,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:07.488524+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,11,9,S/R zone alignment;Risk approved,2,32.5,32.5,55.0,,,UNKNOWN,1.16335,1.156,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:19.142467+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,53.0,32.0,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16425,1.15687,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:30.558985+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,60.1,39.1,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16417,1.15715,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:30.819823+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:31.101279+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:31.373599+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:31.649960+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,6,4,Valid signal;Risk approved,2,0.0,0.0,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:42.673040+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,53.2,45.2,55.0,8,sl_swing_anchor;rejection_psychology,UNKNOWN,1.16609,1.15862,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:57:54.077780+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,54.2,33.2,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16497,1.15762,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:04.644664+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,50.9,45.9,55.0,5,rejection_psychology,UNKNOWN,1.16548,1.15843,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:15.407683+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,53.6,45.6,55.0,8,tp_structure_validation;rejection_psychology,UNKNOWN,1.16643,1.15938,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:25.705319+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,12,9,Risk approved,1,31.5,31.5,55.0,,,UNKNOWN,1.16464,1.15723,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:36.109974+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,39.7,13.700000000000003,55.0,26,sl_swing_anchor;tp_structure_validation;rejection_wick_at_entry;rejection_psychology,UNKNOWN,1.16469,1.15695,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:47.247291+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,60.1,29.1,55.0,31,sl_swing_anchor;tp_structure_validation;indecision_candles;rejection_wick_at_entry;rejection_psychology,UNKNOWN,1.16435,1.15652,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:58:58.089163+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,41.6,41.6,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:59:08.456565+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,62.5,15.5,55.0,47,sl_swing_anchor;tp_structure_validation;indecision_candles;indicator_confluence;rejection_wick_at_entry;tp_above_unconfirmed_spike;exhaustion_filter;rejection_psychology,UNKNOWN,1.16705,1.15922,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:59:18.954782+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,46.7,31.700000000000003,55.0,15,sl_swing_anchor;indicator_confluence;round_number_tp;rejection_psychology,UNKNOWN,1.16797,1.16008,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:59:30.412455+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,16,12,,0,47.4,26.4,55.0,21,sl_swing_anchor;tp_structure_validation;rejection_psychology,UNKNOWN,1.16718,1.15938,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:59:42.001888+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,61.5,61.5,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T11:59:53.110156+00:00,2026-08-10,11,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,48.9,33.9,55.0,15,sl_swing_anchor;indecision_candles;indicator_confluence;round_number_tp,UNKNOWN,1.16808,1.16007,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T12:00:10.191052+00:00,2026-08-10,12,Monday,EURUSD,UNKNOWN,SELL,BLOCKED_SELL,False,15,12,S/R zone alignment,1,48.9,33.9,55.0,15,sl_swing_anchor;indecision_candles;indicator_confluence;round_number_tp,UNKNOWN,1.16814,1.16022,0.1,True,,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T12:00:20.937222+00:00,2026-08-10,12,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,61.5,61.5,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T12:00:31.650363+00:00,2026-08-10,12,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,61.5,61.5,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
2026-08-10T12:00:42.425851+00:00,2026-08-10,12,Monday,EURUSD,UNKNOWN,NO TRADE,NO_TRADE,False,7,5,Valid signal;Risk approved,2,61.5,61.5,55.0,,,UNKNOWN,,,0,False,Signal is NO TRADE — no trade,UNKNOWN,UNKNOWN,UNKNOWN,OUTCOME_NOT_AVAILABLE
